User_ID,Age,Gender,Digital_Persona,UI_Preference,Theme_Choice,Daily_Screen_Time_Hours,Layout_Preference,Device_Type,Accessibility_Features_Used,Usage_Pattern,Click_Rate,Bounce_Rate,Avg_Session_Duration_Min,Weekly_App_Interactions,UI_Satisfaction_Score,Beta_Feature_OptIn,Color_Blind_Mode,Region,Preferred_Font_Size,Voice_Assistant_Use,Push_Notifications,InApp_Feedback_Given,Preferred_Interaction,Custom_Shortcuts_Used,Two_Factor_Enabled,Language,Multi_Device_Use,Cloud_Sync,Personalization_Level
UX2283,34,Female,Trendy,Gesture Nav,Neon,5.5,List,Tablet,VoiceOver,Weekend Use,0.35,0.75,9.24,78,1,True,True,AF,Small,Occasional,All,No,Tap,False,False,Arabic,True,True,Moderate
UX2284,27,Male,Maximalist,High Contrast,Pastel,5.6,List,Desktop,Haptic Feedback,Morning Heavy,0.84,0.61,5.55,70,3,True,True,SA,Extra Large,Daily,All,No,Gestures,False,True,Arabic,False,False,Moderate
UX2285,29,Non-Binary,Traditional,High Contrast,Pastel,10.1,Tabular,Desktop,Subtitles,Evening Only,0.63,0.35,12.81,92,5,False,False,AU,Extra Large,Never,Important Only,No,Swipe,False,True,English,False,False,Moderate
UX2286,33,Female,Trendy,Gesture Nav,Pastel,5.3,Tabular,Tablet,Subtitles,Night Owl,0.56,0.62,4.39,79,2,True,True,AU,Small,Daily,All,Yes,Voice,False,True,Arabic,True,True,None
UX2287,41,Non-Binary,Tech-savvy,Dark Mode,Monochrome,4.1,List,Tablet,Magnification,Evening Only,0.39,0.27,15.38,28,5,True,True,AU,Large,Occasional,None,Yes,Swipe,False,False,Hindi,True,False,None
UX2288,36,Non-Binary,Traditional,Gesture Nav,Pastel,2.8,Tabular,Android,Color Correction,Morning Heavy,0.76,0.35,1.9,91,3,True,True,NA,Extra Large,Occasional,None,Yes,Voice,False,False,Spanish,True,False,High
UX2289,25,Male,Trendy,Dark Mode,Pastel,6.7,Card-based,Desktop,Haptic Feedback,Always On,0.36,0.29,19.22,36,9,True,True,AU,Large,Never,None,Yes,Voice,False,False,Arabic,False,True,Moderate
UX2290,48,Non-Binary,Minimalist,Notifications Off,Pastel,6.8,Custom,Tablet,None,Evening Only,0.76,0.55,2.37,91,1,True,True,AU,Extra Large,Daily,All,No,Tap,False,False,French,True,True,Moderate
UX2291,38,Male,Trendy,Adaptive UI,Earth Tones,10.4,List,Android,Haptic Feedback,Morning Heavy,0.16,0.19,12.01,23,4,False,True,SA,Large,Occasional,None,No,Voice,False,True,Mandarin,False,True,None
UX2292,34,Male,Aesthetic,High Contrast,Neon,4.2,List,iOS,None,Always On,0.88,0.85,18.14,70,6,True,False,EU,Large,Daily,Important Only,Yes,Swipe,False,True,English,True,False,Moderate
UX2293,40,Male,Eco-conscious,Gesture Nav,Bold,5.8,Tabular,iOS,None,Always On,0.55,0.37,1.23,64,9,True,True,EU,Large,Daily,None,Yes,Swipe,True,True,Spanish,False,False,Low
UX2294,54,Female,Minimalist,Silent Mode,Muted,10.1,List,Tablet,VoiceOver,Weekend Use,0.49,0.28,10.47,70,3,True,True,AS,Large,Daily,All,No,Tap,True,False,Hindi,False,False,None
UX2295,33,Other,Minimalist,Dark Mode,Muted,10.2,Grid,Desktop,None,Morning Heavy,0.65,0.5,7.65,19,3,False,False,AS,Small,Daily,None,Yes,Voice,True,True,Hindi,True,True,Low
UX2296,23,Female,Maximalist,High Contrast,Neon,5.8,Tabular,Android,None,Evening Only,0.66,0.32,12.03,89,5,False,False,AF,Extra Large,Daily,All,No,Swipe,True,True,Spanish,False,True,None
UX2297,25,Other,Trendy,Adaptive UI,Neon,6.6,Tabular,Android,Magnification,Weekend Use,0.22,0.53,5.28,39,7,True,False,SA,Large,Never,All,Yes,Gestures,True,False,Hindi,False,True,None
UX2298,42,Other,Eco-conscious,High Contrast,Monochrome,5.0,Card-based,iOS,Subtitles,Evening Only,0.78,0.38,2.23,73,5,True,True,AS,Medium,Never,None,No,Tap,False,False,French,True,True,None
UX2299,35,Male,Minimalist,High Contrast,Neon,11.3,Card-based,Desktop,Haptic Feedback,Morning Heavy,0.35,0.21,12.89,31,8,True,False,AS,Extra Large,Daily,Important Only,No,Gestures,False,True,English,False,False,High
UX2300,42,Non-Binary,Eco-conscious,Gesture Nav,Neon,3.2,List,Android,Haptic Feedback,Always On,0.91,0.31,8.92,92,5,True,True,SA,Extra Large,Never,Important Only,Yes,Swipe,True,False,Mandarin,True,True,High
UX2301,29,Male,Aesthetic,High Contrast,Neon,11.3,Tabular,Tablet,None,Evening Only,0.84,0.45,12.83,11,7,False,False,EU,Large,Occasional,None,Yes,Gestures,False,False,English,True,False,None
UX2302,32,Non-Binary,Minimalist,Silent Mode,Bold,8.8,Tabular,Desktop,Color Correction,Night Owl,0.41,0.12,5.0,10,6,False,True,AF,Extra Large,Daily,All,No,Tap,True,False,English,True,True,None
UX2303,43,Other,Minimalist,Gesture Nav,Bold,7.3,Tabular,Desktop,Haptic Feedback,Evening Only,0.83,0.72,7.44,37,2,True,True,AF,Medium,Never,None,Yes,Gestures,False,True,Spanish,False,False,None
UX2304,58,Male,Traditional,Adaptive UI,Muted,2.3,Tabular,Desktop,None,Night Owl,0.42,0.6,11.67,62,3,True,False,AF,Medium,Never,All,Yes,Swipe,False,True,Arabic,False,True,None
UX2305,43,Non-Binary,Traditional,Dark Mode,Monochrome,6.8,Custom,iOS,VoiceOver,Morning Heavy,0.19,0.58,12.27,53,4,False,True,AS,Medium,Occasional,All,No,Gestures,True,True,Mandarin,True,False,Moderate
UX2306,49,Female,Maximalist,Notifications Off,Pastel,6.1,Grid,Android,VoiceOver,Night Owl,0.97,0.54,8.07,21,5,False,True,EU,Extra Large,Occasional,All,Yes,Gestures,True,True,English,False,False,Moderate
UX2307,27,Non-Binary,Tech-savvy,Adaptive UI,Bold,3.6,Tabular,Tablet,VoiceOver,Morning Heavy,0.69,0.57,6.32,46,9,True,True,AF,Extra Large,Occasional,Important Only,Yes,Gestures,True,True,French,True,True,Moderate
UX2308,33,Male,Minimalist,Gesture Nav,Pastel,8.6,List,Tablet,None,Evening Only,0.51,0.85,6.2,98,6,True,True,SA,Large,Occasional,Important Only,No,Voice,False,True,Spanish,True,False,High
UX2309,24,Female,Trendy,Gesture Nav,Neon,11.7,Card-based,iOS,Magnification,Morning Heavy,0.46,0.11,4.32,76,1,True,False,AF,Extra Large,Daily,None,No,Swipe,True,True,Arabic,True,True,Low
UX2310,34,Non-Binary,Tech-savvy,Silent Mode,Muted,7.6,List,iOS,Color Correction,Night Owl,0.39,0.14,7.18,44,3,False,False,NA,Extra Large,Never,Important Only,No,Gestures,False,True,Arabic,False,False,None
UX2311,40,Non-Binary,Aesthetic,Gesture Nav,Bold,9.1,Tabular,Tablet,None,Always On,0.98,0.25,4.79,50,7,False,False,EU,Large,Never,All,Yes,Swipe,False,False,Spanish,False,True,Moderate
UX2312,43,Non-Binary,Traditional,Silent Mode,Neon,2.7,Card-based,Desktop,Magnification,Morning Heavy,0.22,0.23,13.04,75,8,False,True,NA,Medium,Occasional,All,No,Gestures,False,False,English,False,True,Moderate
UX2313,38,Non-Binary,Trendy,Silent Mode,Monochrome,6.2,Custom,Tablet,Magnification,Always On,0.38,0.24,11.81,74,7,False,False,EU,Large,Never,None,Yes,Tap,False,True,Hindi,True,True,Moderate
UX2314,39,Non-Binary,Trendy,Silent Mode,Earth Tones,3.2,Custom,Desktop,Haptic Feedback,Weekend Use,0.54,0.64,8.27,72,5,True,False,AU,Small,Never,All,Yes,Tap,True,False,Spanish,True,False,None
UX2315,24,Female,Traditional,Silent Mode,Bold,8.1,Custom,Desktop,None,Always On,0.53,0.47,7.19,5,8,False,True,SA,Extra Large,Never,None,Yes,Tap,True,False,Hindi,False,False,None
UX2316,31,Other,Eco-conscious,Notifications Off,Earth Tones,11.4,Custom,Desktop,None,Weekend Use,0.52,0.89,5.51,83,9,False,False,AU,Extra Large,Occasional,None,Yes,Gestures,True,True,Arabic,False,True,Low
UX2317,32,Female,Trendy,Adaptive UI,Muted,8.6,Tabular,Android,Magnification,Evening Only,0.26,0.28,11.17,99,7,False,False,AS,Small,Never,All,No,Swipe,True,True,Arabic,True,False,High
UX2318,24,Female,Tech-savvy,Adaptive UI,Monochrome,2.8,Card-based,Tablet,Magnification,Morning Heavy,0.23,0.35,18.46,93,9,True,False,AS,Small,Never,Important Only,Yes,Tap,False,True,French,True,True,Low
UX2319,26,Female,Traditional,High Contrast,Neon,5.5,Grid,Tablet,Magnification,Always On,0.33,0.89,14.03,56,1,False,True,AU,Small,Never,All,Yes,Voice,True,False,French,True,False,None
UX2320,25,Other,Eco-conscious,Dark Mode,Bold,7.5,Card-based,Tablet,Haptic Feedback,Weekend Use,0.92,0.77,15.14,39,9,False,False,EU,Large,Daily,All,Yes,Tap,True,False,Arabic,True,True,Low
UX2321,40,Male,Aesthetic,Dark Mode,Earth Tones,6.0,Card-based,Android,None,Always On,0.2,0.48,16.85,73,3,False,False,AF,Medium,Daily,None,No,Tap,True,True,French,False,True,Moderate
UX2322,46,Other,Aesthetic,Dark Mode,Neon,10.3,Card-based,Android,Magnification,Always On,0.78,0.54,7.68,9,6,True,False,NA,Large,Never,Important Only,No,Voice,True,True,French,False,True,Low
UX2323,35,Female,Tech-savvy,Notifications Off,Monochrome,10.1,Card-based,Tablet,VoiceOver,Evening Only,0.78,0.77,2.19,21,8,False,True,SA,Small,Never,None,No,Tap,False,False,French,True,True,Moderate
UX2324,48,Non-Binary,Tech-savvy,Silent Mode,Muted,8.1,Tabular,Desktop,None,Night Owl,0.83,0.48,12.83,57,3,True,True,AF,Large,Never,All,Yes,Gestures,False,True,Arabic,True,True,Low
UX2325,47,Non-Binary,Traditional,Adaptive UI,Earth Tones,5.7,Grid,Android,Haptic Feedback,Weekend Use,0.9,0.26,4.58,56,4,True,False,AS,Extra Large,Never,None,Yes,Gestures,False,True,English,False,False,Moderate
UX2326,56,Female,Minimalist,High Contrast,Neon,4.6,List,iOS,VoiceOver,Night Owl,0.34,0.76,11.81,18,7,False,False,AF,Large,Never,None,No,Tap,False,False,English,True,False,Low
UX2327,52,Non-Binary,Tech-savvy,Dark Mode,Pastel,3.1,Card-based,iOS,Subtitles,Morning Heavy,0.3,0.53,15.05,33,7,True,False,AU,Small,Never,All,No,Swipe,True,False,Mandarin,True,False,High
UX2328,35,Female,Minimalist,Silent Mode,Pastel,5.5,Tabular,Tablet,None,Weekend Use,0.52,0.22,15.89,12,4,False,True,AU,Extra Large,Daily,None,Yes,Swipe,False,True,French,False,False,Low
UX2329,59,Non-Binary,Aesthetic,Silent Mode,Bold,6.1,Grid,Desktop,Subtitles,Night Owl,0.34,0.5,6.73,5,9,True,True,NA,Medium,Occasional,All,No,Tap,True,False,English,False,True,None
UX2330,56,Other,Aesthetic,Gesture Nav,Muted,8.8,Card-based,Tablet,Magnification,Evening Only,0.76,0.43,10.74,33,3,True,False,AS,Large,Never,None,Yes,Voice,True,False,Mandarin,False,True,None
UX2331,34,Male,Traditional,High Contrast,Neon,8.6,List,Android,Haptic Feedback,Always On,0.67,0.8,12.8,40,8,False,False,EU,Large,Never,Important Only,No,Gestures,True,True,Spanish,True,True,Moderate
UX2332,31,Male,Aesthetic,Notifications Off,Earth Tones,2.7,Tabular,Tablet,Magnification,Morning Heavy,0.89,0.2,16.57,55,8,False,True,SA,Small,Never,All,Yes,Gestures,True,True,French,True,False,None
UX2333,48,Other,Traditional,Silent Mode,Neon,6.0,Custom,Tablet,Haptic Feedback,Weekend Use,0.17,0.8,15.47,41,4,True,True,AU,Medium,Occasional,Important Only,Yes,Gestures,False,True,English,False,True,Moderate
UX2334,41,Other,Traditional,Gesture Nav,Pastel,3.8,Custom,Desktop,Color Correction,Night Owl,0.92,0.51,19.77,97,7,True,False,SA,Extra Large,Never,None,Yes,Tap,False,True,English,False,False,High
UX2335,52,Female,Minimalist,Adaptive UI,Monochrome,3.6,Custom,Android,Magnification,Always On,0.36,0.42,1.15,73,4,True,True,AS,Small,Never,Important Only,No,Gestures,True,True,Hindi,True,False,None
UX2336,51,Female,Minimalist,Adaptive UI,Monochrome,10.3,Card-based,Desktop,Subtitles,Always On,0.54,0.23,9.31,57,1,True,False,EU,Small,Occasional,Important Only,No,Tap,False,True,English,True,False,None
UX2337,20,Female,Traditional,Adaptive UI,Monochrome,2.4,List,Android,Haptic Feedback,Morning Heavy,0.49,0.66,5.86,56,1,False,False,AU,Large,Never,Important Only,Yes,Tap,False,True,Hindi,True,True,Moderate
UX2338,54,Non-Binary,Maximalist,Dark Mode,Muted,6.2,Grid,Tablet,Magnification,Morning Heavy,0.78,0.84,3.28,92,1,True,True,NA,Medium,Occasional,None,No,Swipe,True,False,Mandarin,False,False,High
UX2339,57,Female,Aesthetic,Adaptive UI,Neon,3.7,Tabular,Android,None,Night Owl,0.48,0.4,18.32,87,2,True,False,SA,Small,Occasional,All,Yes,Voice,True,True,Hindi,False,False,High
UX2340,43,Other,Trendy,High Contrast,Bold,10.8,Card-based,Desktop,Haptic Feedback,Weekend Use,0.95,0.29,19.96,16,6,False,False,AS,Large,Never,None,No,Voice,False,False,Spanish,True,False,Low
UX2341,40,Male,Eco-conscious,Silent Mode,Pastel,7.6,Tabular,iOS,Haptic Feedback,Evening Only,0.91,0.54,4.43,56,5,True,False,SA,Extra Large,Daily,None,No,Voice,True,True,French,False,False,Moderate
UX2342,56,Non-Binary,Tech-savvy,Dark Mode,Pastel,4.3,Tabular,Desktop,Magnification,Evening Only,0.88,0.74,1.73,5,2,False,False,EU,Small,Daily,None,Yes,Gestures,False,True,English,False,False,Moderate
UX2343,32,Female,Minimalist,Silent Mode,Neon,7.0,Card-based,Android,Color Correction,Weekend Use,0.16,0.1,6.23,11,8,False,False,NA,Extra Large,Never,All,No,Swipe,True,True,Arabic,False,True,High
UX2344,21,Non-Binary,Tech-savvy,Adaptive UI,Muted,9.3,Card-based,Android,Magnification,Evening Only,0.87,0.61,16.86,21,9,False,False,EU,Extra Large,Occasional,None,No,Swipe,True,True,French,True,False,Moderate
UX2345,46,Non-Binary,Eco-conscious,Gesture Nav,Monochrome,11.6,Tabular,iOS,Subtitles,Morning Heavy,0.8,0.58,6.58,47,7,True,False,AU,Large,Occasional,None,Yes,Tap,True,True,Arabic,True,False,None
UX2346,39,Female,Trendy,Gesture Nav,Monochrome,4.2,Grid,Tablet,Subtitles,Morning Heavy,0.19,0.35,2.08,75,9,False,True,AF,Medium,Occasional,All,Yes,Swipe,True,True,Mandarin,False,False,None
UX2347,42,Non-Binary,Eco-conscious,High Contrast,Neon,10.9,Grid,Tablet,Haptic Feedback,Evening Only,0.2,0.46,2.0,21,4,False,True,EU,Extra Large,Never,All,Yes,Tap,False,False,English,True,True,None
UX2348,30,Male,Traditional,High Contrast,Bold,11.3,Grid,Android,Haptic Feedback,Evening Only,0.19,0.3,9.12,63,7,False,False,EU,Small,Daily,All,Yes,Swipe,False,True,French,False,False,Moderate
UX2349,35,Other,Minimalist,Dark Mode,Muted,11.2,Grid,Desktop,Magnification,Weekend Use,0.11,0.73,18.7,7,5,True,True,SA,Medium,Occasional,Important Only,No,Tap,False,True,French,False,True,Low
UX2350,50,Other,Trendy,Dark Mode,Muted,8.4,Custom,Desktop,Subtitles,Morning Heavy,0.59,0.61,6.43,33,5,True,False,EU,Medium,Occasional,All,No,Gestures,False,True,English,True,False,Low
UX2351,33,Male,Minimalist,Gesture Nav,Bold,8.3,Grid,Tablet,Subtitles,Morning Heavy,0.98,0.53,9.12,26,3,True,False,AS,Large,Never,Important Only,Yes,Swipe,True,False,Spanish,False,True,High
UX2352,59,Non-Binary,Tech-savvy,Gesture Nav,Neon,6.0,Tabular,iOS,Color Correction,Morning Heavy,0.49,0.41,2.94,42,9,True,True,AU,Small,Daily,Important Only,No,Voice,True,False,Mandarin,False,True,Moderate
UX2353,19,Female,Traditional,Dark Mode,Pastel,9.5,Tabular,Tablet,None,Morning Heavy,0.59,0.33,10.38,58,5,False,False,SA,Small,Daily,None,Yes,Tap,False,True,English,False,True,High
UX2354,52,Non-Binary,Maximalist,Silent Mode,Neon,7.3,Tabular,Tablet,Color Correction,Evening Only,0.97,0.76,14.23,97,6,False,False,SA,Large,Never,Important Only,Yes,Swipe,False,True,Hindi,False,False,Moderate
UX2355,59,Male,Tech-savvy,Adaptive UI,Bold,8.8,Tabular,Tablet,VoiceOver,Weekend Use,0.33,0.46,6.15,54,3,False,True,AF,Large,Daily,None,Yes,Swipe,False,True,French,False,False,Low
UX2356,51,Non-Binary,Minimalist,Dark Mode,Neon,6.3,Tabular,Tablet,Color Correction,Night Owl,0.87,0.5,6.64,73,7,True,True,AU,Medium,Never,Important Only,No,Tap,False,True,Spanish,False,False,None
UX2357,47,Other,Tech-savvy,High Contrast,Muted,9.3,List,Desktop,Magnification,Always On,0.59,0.52,17.0,34,9,False,True,AS,Extra Large,Occasional,All,No,Swipe,False,True,French,True,False,Moderate
UX2358,30,Non-Binary,Minimalist,Adaptive UI,Monochrome,10.2,Custom,Desktop,None,Weekend Use,0.61,0.46,1.2,27,9,True,True,AU,Extra Large,Never,None,No,Voice,True,False,Arabic,False,True,Low
UX2359,30,Male,Tech-savvy,Adaptive UI,Bold,3.5,Tabular,iOS,Magnification,Night Owl,0.41,0.3,13.09,89,5,True,True,EU,Extra Large,Occasional,Important Only,Yes,Tap,False,True,French,True,False,Low
UX2360,35,Other,Trendy,Dark Mode,Earth Tones,10.3,List,iOS,VoiceOver,Weekend Use,0.61,0.2,8.48,94,7,True,True,AF,Extra Large,Never,None,Yes,Tap,False,False,Mandarin,True,False,Low
UX2361,49,Non-Binary,Minimalist,Notifications Off,Bold,7.4,Card-based,Desktop,None,Weekend Use,0.17,0.18,6.67,51,3,False,False,AS,Small,Occasional,All,No,Tap,True,False,English,True,True,None
UX2362,49,Non-Binary,Traditional,High Contrast,Muted,10.4,Card-based,Android,Haptic Feedback,Weekend Use,0.79,0.71,13.49,25,6,False,True,AF,Small,Occasional,Important Only,No,Tap,True,True,French,True,True,Low
UX2363,52,Other,Minimalist,Silent Mode,Neon,6.3,Tabular,Desktop,Subtitles,Morning Heavy,0.36,0.28,16.86,24,8,True,True,AU,Large,Never,Important Only,No,Tap,False,False,Hindi,True,True,High
UX2364,56,Female,Tech-savvy,Dark Mode,Earth Tones,5.8,Custom,Desktop,Color Correction,Morning Heavy,0.9,0.14,11.61,27,8,False,False,NA,Large,Occasional,All,No,Voice,False,True,Arabic,False,True,Low
UX2365,46,Other,Maximalist,Adaptive UI,Neon,11.2,Card-based,iOS,Magnification,Weekend Use,0.43,0.74,1.59,72,2,True,False,AU,Extra Large,Daily,Important Only,Yes,Tap,False,False,Arabic,False,False,Low
UX2366,46,Female,Minimalist,Silent Mode,Earth Tones,4.5,Grid,Desktop,VoiceOver,Morning Heavy,0.23,0.22,9.77,25,6,False,True,EU,Large,Never,Important Only,No,Voice,True,True,English,True,False,Moderate
UX2367,33,Male,Eco-conscious,Gesture Nav,Neon,10.4,Tabular,Tablet,Subtitles,Weekend Use,0.73,0.6,9.79,25,7,True,False,AF,Small,Daily,None,No,Voice,False,True,Arabic,False,True,Moderate
UX2368,27,Male,Trendy,Dark Mode,Monochrome,6.8,Grid,Tablet,Color Correction,Morning Heavy,0.25,0.37,11.33,5,7,True,False,NA,Extra Large,Occasional,Important Only,Yes,Voice,False,True,English,True,True,Moderate
UX2369,47,Other,Traditional,Gesture Nav,Bold,7.1,Custom,Android,Subtitles,Always On,0.78,0.2,13.75,19,3,True,False,EU,Extra Large,Occasional,All,No,Tap,True,True,Mandarin,False,False,Low
UX2370,42,Other,Maximalist,High Contrast,Muted,5.1,Card-based,Tablet,Color Correction,Always On,0.97,0.43,1.37,21,9,False,False,AF,Small,Occasional,Important Only,No,Voice,True,False,English,True,True,Low
UX2371,56,Male,Aesthetic,Silent Mode,Bold,7.7,Tabular,Desktop,Haptic Feedback,Morning Heavy,0.8,0.11,10.54,55,2,False,False,AF,Medium,Never,None,No,Tap,True,False,Spanish,True,True,High
UX2372,37,Female,Traditional,Silent Mode,Earth Tones,5.3,Grid,Tablet,None,Morning Heavy,0.12,0.77,12.18,67,3,False,False,AU,Extra Large,Occasional,Important Only,Yes,Voice,True,False,Arabic,True,True,None
UX2373,22,Male,Traditional,Adaptive UI,Pastel,2.4,List,iOS,Subtitles,Always On,0.64,0.51,7.52,18,2,False,False,AF,Large,Daily,None,Yes,Tap,False,True,Arabic,False,False,Low
UX2374,18,Other,Tech-savvy,Gesture Nav,Monochrome,4.7,Custom,Desktop,Subtitles,Weekend Use,0.73,0.21,13.7,63,9,False,True,AF,Medium,Daily,Important Only,No,Swipe,True,True,Hindi,False,False,None
UX2375,47,Male,Eco-conscious,Dark Mode,Monochrome,2.1,List,Android,Subtitles,Weekend Use,0.84,0.29,5.34,87,4,True,False,SA,Small,Never,None,Yes,Swipe,True,False,French,True,False,Low
UX2376,20,Other,Tech-savvy,Dark Mode,Bold,11.8,Custom,Android,None,Morning Heavy,0.15,0.46,7.03,54,2,False,True,AF,Medium,Daily,None,No,Voice,True,True,Spanish,True,True,None
UX2377,31,Other,Eco-conscious,Silent Mode,Earth Tones,11.7,Card-based,Android,VoiceOver,Night Owl,0.53,0.25,19.29,38,3,True,False,AU,Medium,Never,Important Only,No,Gestures,False,True,French,False,False,Moderate
UX2378,47,Male,Minimalist,Silent Mode,Earth Tones,6.0,Card-based,Desktop,Color Correction,Weekend Use,0.58,0.31,7.61,10,4,False,False,SA,Extra Large,Never,All,Yes,Gestures,True,False,English,False,True,Low
UX2379,21,Female,Maximalist,Adaptive UI,Bold,9.3,Card-based,iOS,Haptic Feedback,Always On,0.25,0.53,7.58,53,6,False,True,SA,Medium,Occasional,All,No,Swipe,False,True,Mandarin,True,False,High
UX2380,35,Non-Binary,Maximalist,Silent Mode,Monochrome,5.5,Card-based,Android,Subtitles,Evening Only,0.39,0.77,12.32,10,5,False,False,NA,Large,Daily,Important Only,Yes,Voice,True,False,Hindi,True,True,None
UX2381,54,Male,Aesthetic,Silent Mode,Monochrome,8.7,Grid,Tablet,None,Night Owl,0.5,0.42,19.45,73,3,True,False,EU,Extra Large,Daily,Important Only,Yes,Voice,False,True,Arabic,True,True,Moderate
UX2382,42,Non-Binary,Trendy,Notifications Off,Pastel,10.1,List,iOS,VoiceOver,Night Owl,0.85,0.67,19.68,11,8,False,True,SA,Small,Daily,Important Only,Yes,Voice,False,True,Mandarin,False,False,High
UX2383,18,Male,Eco-conscious,Notifications Off,Muted,11.5,Tabular,Tablet,Color Correction,Night Owl,0.94,0.8,12.01,81,8,True,False,AS,Large,Occasional,Important Only,No,Gestures,False,False,English,True,False,Moderate
UX2384,32,Non-Binary,Eco-conscious,High Contrast,Monochrome,6.0,Custom,iOS,None,Morning Heavy,0.67,0.27,1.02,55,7,False,False,SA,Extra Large,Never,Important Only,No,Swipe,True,False,English,False,True,Low
UX2385,26,Female,Tech-savvy,Gesture Nav,Bold,9.8,Grid,Android,Haptic Feedback,Always On,0.46,0.75,18.11,5,3,True,True,AS,Medium,Daily,All,No,Voice,False,False,Spanish,False,True,High
UX2386,32,Female,Aesthetic,Adaptive UI,Muted,4.7,Tabular,Android,Haptic Feedback,Weekend Use,0.33,0.71,11.83,17,1,True,True,NA,Large,Daily,None,No,Swipe,True,False,French,True,True,None
UX2387,41,Male,Traditional,High Contrast,Monochrome,11.9,Tabular,Desktop,Color Correction,Weekend Use,0.98,0.39,7.95,47,5,True,False,AS,Extra Large,Daily,None,Yes,Swipe,True,False,Arabic,False,True,None
UX2388,21,Other,Tech-savvy,High Contrast,Bold,2.3,List,Android,Subtitles,Always On,0.98,0.89,16.75,31,1,True,True,NA,Extra Large,Daily,All,No,Tap,False,True,Arabic,True,True,High
UX2389,29,Non-Binary,Aesthetic,Silent Mode,Bold,8.0,Grid,Android,Haptic Feedback,Morning Heavy,0.93,0.31,8.6,75,6,False,False,NA,Small,Occasional,All,No,Gestures,True,False,Mandarin,True,False,None
UX2390,54,Other,Traditional,Silent Mode,Earth Tones,8.6,Custom,Desktop,VoiceOver,Evening Only,0.81,0.3,1.65,7,7,False,False,NA,Extra Large,Never,None,Yes,Swipe,False,True,Spanish,False,True,Moderate
UX2391,54,Other,Tech-savvy,Notifications Off,Pastel,8.9,Grid,Android,None,Night Owl,0.39,0.72,16.6,62,5,True,True,AS,Small,Daily,All,Yes,Tap,True,True,Hindi,True,False,High
UX2392,23,Other,Eco-conscious,Dark Mode,Muted,3.2,Card-based,Android,VoiceOver,Evening Only,0.84,0.45,11.37,93,4,False,True,AS,Medium,Daily,Important Only,No,Gestures,False,False,English,False,False,None
